Date,Open,High,Low,Close,Adj Close,Volume
2007-11-10,75.519997,76.150002,75.379997,75.830002,75.830002,0
2007-11-17,75.779999,75.959999,74.480003,75.050003,75.050003,0
2007-11-24,75.110001,76.180000,74.750000,76.150002,76.150002,0
2007-12-01,75.930000,76.820000,75.599998,76.290001,76.290001,0
2007-12-08,76.290001,77.489998,75.919998,77.440002,77.440002,0
2007-12-15,77.370003,77.849998,77.269997,77.720001,77.720001,0
2007-12-22,77.629997,77.699997,76.110001,76.220001,76.220001,0
2007-12-29,75.980003,76.750000,75.430000,75.790001,75.790001,0
2008-01-05,76.050003,76.519997,75.790001,75.980003,75.980003,0
2008-01-12,75.610001,76.519997,75.199997,76.379997,76.379997,0
2008-01-19,76.660004,77.349998,75.620003,75.970001,75.970001,0
2008-01-26,75.940002,76.019997,74.849998,75.449997,75.449997,0
2008-02-02,75.440002,77.040001,75.279999,76.669998,76.669998,0
2008-02-09,76.449997,76.709999,75.849998,76.099998,76.099998,0
2008-02-16,76.019997,76.529999,75.360001,75.519997,75.519997,0
2008-02-23,75.529999,75.680000,73.559998,73.709999,73.709999,0
2008-03-01,73.750000,73.949997,72.459999,73.029999,73.029999,0
2008-03-08,72.989998,73.400002,71.580002,71.660004,71.660004,0
2008-03-15,71.629997,72.919998,70.699997,72.750000,72.750000,0
2008-03-22,72.779999,73.190002,71.330002,71.680000,71.680000,0
2008-03-29,71.610001,72.839996,71.349998,72.019997,72.019997,0
2008-04-05,71.980003,72.430000,71.419998,71.809998,71.809998,0
2008-04-12,72.360001,72.410004,71.279999,72.010002,72.010002,0
2008-04-19,71.980003,73.029999,71.190002,72.790001,72.790001,0
2008-04-26,72.730003,73.699997,72.440002,73.500000,73.500000,0
2008-05-03,73.459999,73.889999,72.730003,73.050003,73.050003,0
2008-05-10,73.059998,73.620003,72.690002,72.839996,72.839996,0
2008-05-17,72.809998,73.169998,71.820000,71.889999,71.889999,0
2008-05-24,71.989998,73.220001,71.839996,72.879997,72.879997,0
2008-05-31,72.870003,73.870003,72.339996,72.389999,72.389999,0
2008-06-07,72.290001,74.309998,72.129997,74.150002,74.150002,0
2008-06-14,74.010002,74.180000,72.930000,73.029999,73.029999,0
2008-06-21,73.070000,73.650002,72.269997,72.360001,72.360001,0
2008-06-28,72.330002,72.849998,72.000000,72.730003,72.730003,0
2008-07-05,72.690002,73.160004,71.790001,72.099998,72.099998,0
2008-07-12,71.860001,72.400002,71.309998,72.190002,72.190002,0
2008-07-19,72.190002,73.019997,71.739998,72.860001,72.860001,0
2008-07-26,72.820000,73.540001,72.610001,73.419998,73.419998,0
2008-08-02,73.370003,75.900002,73.199997,75.849998,75.849998,0
2008-08-09,75.820000,77.269997,75.489998,77.180000,77.180000,0
2008-08-16,77.139999,77.410004,76.019997,76.809998,76.809998,0
2008-08-23,76.790001,77.620003,76.550003,77.379997,77.379997,0
2008-08-30,77.250000,79.080002,77.110001,78.930000,78.930000,0
2008-09-06,78.720001,80.379997,78.199997,78.970001,78.970001,0
2008-09-13,78.419998,79.370003,77.260002,77.680000,77.680000,0
2008-09-20,77.580002,77.800003,75.889999,76.949997,76.949997,0
2008-09-27,76.910004,80.930000,76.900002,80.309998,80.309998,0
2008-10-04,81.089996,83.190002,80.400002,83.000000,83.000000,0
2008-10-11,81.580002,82.839996,80.750000,82.410004,82.410004,0
2008-10-18,82.500000,86.959999,81.959999,86.440002,86.440002,0
2008-10-25,86.320000,87.879997,83.099998,85.629997,85.629997,0
2008-11-01,85.809998,86.900002,83.900002,85.910004,85.910004,0
2008-11-08,85.680000,88.150002,85.059998,86.360001,86.360001,0
2008-11-15,87.570000,88.459999,86.139999,88.190002,88.190002,0
2008-11-22,87.610001,87.709999,84.709999,86.519997,86.519997,0
2008-11-29,86.430000,87.699997,86.099998,87.120003,87.120003,0
2008-12-06,86.870003,86.910004,83.209999,83.639999,83.639999,0
2008-12-13,83.709999,83.730003,77.690002,81.300003,81.300003,0
2008-12-20,81.040001,81.489998,80.349998,80.889999,80.889999,0
2008-12-27,80.879997,81.919998,79.629997,81.839996,81.839996,0
2009-01-03,81.559998,84.019997,81.180000,82.660004,82.660004,0
2009-01-10,82.470001,85.139999,82.459999,84.209999,84.209999,0
2009-01-17,83.699997,86.809998,83.459999,85.610001,85.610001,0
2009-01-24,85.510002,86.279999,83.570000,86.000000,86.000000,0
2009-01-31,86.059998,86.550003,84.750000,85.349998,85.349998,0
2009-02-07,85.160004,86.730003,84.459999,86.040001,86.040001,0
2009-02-14,86.370003,88.250000,86.230003,86.489998,86.489998,0
2009-02-21,86.849998,88.489998,85.629997,88.010002,88.010002,0
2009-02-28,88.580002,89.620003,87.879997,88.510002,88.510002,0
2009-03-07,88.589996,89.459999,87.180000,87.430000,87.430000,0
2009-03-14,87.290001,87.769997,82.629997,83.839996,83.839996,0
2009-03-21,83.500000,85.349998,82.889999,85.110001,85.110001,0
2009-03-28,85.389999,86.129997,84.050003,84.169998,84.169998,0
2009-04-04,84.010002,86.000000,83.730003,85.540001,85.540001,0
2009-04-11,85.550003,86.029999,84.449997,85.980003,85.980003,0
2009-04-18,85.809998,86.870003,84.459999,84.709999,84.709999,0
2009-04-25,84.739998,86.010002,83.889999,84.550003,84.550003,0
2009-05-02,84.599998,84.870003,82.389999,82.529999,82.529999,0
2009-05-09,82.419998,83.099998,81.870003,83.019997,83.019997,0
2009-05-16,82.970001,83.220001,79.809998,79.959999,79.959999,0
2009-05-23,79.980003,81.129997,79.180000,80.430000,80.430000,0
2009-05-30,79.199997,80.820000,78.330002,80.669998,80.669998,0
2009-06-06,80.720001,81.470001,79.190002,80.139999,80.139999,0
2009-06-13,80.110001,81.370003,79.970001,80.260002,80.260002,0
2009-06-20,80.279999,80.940002,79.559998,79.879997,79.879997,0
2009-06-27,79.889999,80.610001,79.349998,80.379997,80.379997,0
2009-07-04,80.470001,80.889999,79.690002,80.230003,80.230003,0
2009-07-11,80.239998,80.500000,79.129997,79.349998,79.349998,0
2009-07-18,79.480003,79.529999,78.419998,78.750000,78.750000,0
2009-07-25,78.750000,79.660004,78.220001,78.349998,78.349998,0
2009-08-01,78.190002,79.070000,77.430000,78.970001,78.970001,0
2009-08-08,78.879997,79.389999,78.230003,78.889999,78.889999,0
2009-08-15,78.790001,79.510002,77.750000,78.040001,78.040001,0
2009-08-22,78.029999,78.830002,77.849998,78.370003,78.370003,0
2009-08-29,78.379997,78.940002,77.940002,78.139999,78.139999,0
2009-09-05,78.099998,78.120003,76.459999,76.610001,76.610001,0
2009-09-12,76.639999,77.089996,76.010002,76.430000,76.430000,0
2009-09-19,76.510002,77.110001,75.830002,76.809998,76.809998,0
2009-09-26,76.629997,77.470001,76.489998,77.000000,77.000000,0
2009-10-03,76.910004,76.989998,75.769997,76.430000,76.430000,0
2009-10-10,76.290001,76.669998,75.209999,75.599998,75.599998,0
2009-10-17,75.570000,75.910004,74.940002,75.470001,75.470001,0
2009-10-24,75.419998,76.580002,75.199997,76.300003,76.300003,0
2009-10-31,76.389999,76.820000,75.500000,75.820000,75.820000,0
2009-11-07,75.680000,75.769997,74.769997,75.330002,75.330002,0
2009-11-14,75.070000,75.879997,74.680000,75.660004,75.660004,0
2009-11-21,75.570000,75.570000,74.169998,75.000000,75.000000,0
2009-11-28,74.860001,75.940002,74.269997,75.910004,75.910004,0
2009-12-05,75.650002,76.730003,75.449997,76.570000,76.570000,0
2009-12-12,76.570000,78.139999,76.250000,77.820000,77.820000,0
2009-12-19,77.779999,78.449997,77.500000,77.839996,77.839996,0
2009-12-26,77.739998,78.220001,77.330002,77.860001,77.860001,0
2010-01-02,77.930000,78.190002,77.089996,77.470001,77.470001,0
2010-01-09,77.209999,77.410004,76.599998,77.320000,77.320000,0
2010-01-16,76.980003,78.809998,76.940002,78.279999,78.279999,0
2010-01-23,78.220001,79.500000,78.029999,79.459999,79.459999,0
2010-01-30,79.430000,80.680000,78.680000,80.440002,80.440002,0
2010-02-06,80.419998,80.750000,79.559998,80.320000,80.320000,0
2010-02-13,80.389999,81.339996,79.559998,80.639999,80.639999,0
2010-02-20,80.480003,81.129997,80.089996,80.360001,80.360001,0
2010-02-27,80.330002,81.290001,79.820000,80.430000,80.430000,0
2010-03-06,80.400002,80.860001,79.690002,79.830002,79.830002,0
2010-03-13,79.830002,80.889999,79.510002,80.720001,80.720001,0
2010-03-20,80.849998,82.239998,80.519997,81.680000,81.680000,0
2010-03-27,81.449997,81.699997,80.680000,81.290001,81.290001,0
2010-04-03,81.150002,81.910004,80.870003,81.089996,81.089996,0
2010-04-10,80.360001,80.910004,80.029999,80.820000,80.820000,0
2010-04-17,80.900002,82.099998,80.760002,81.349998,81.349998,0
2010-04-24,81.470001,82.709999,81.169998,81.870003,81.870003,0
2010-05-01,81.800003,85.269997,81.779999,84.449997,84.449997,0
2010-05-08,83.910004,86.290001,82.910004,86.099998,86.099998,0
2010-05-15,86.209999,87.459999,85.129997,85.370003,85.370003,0
2010-05-22,85.660004,87.449997,85.599998,86.480003,86.480003,0
2010-05-29,86.750000,88.339996,86.160004,88.230003,88.230003,0
2010-06-05,88.449997,88.709999,86.940002,87.510002,87.510002,0
2010-06-12,86.959999,87.019997,85.449997,85.699997,85.699997,0
2010-06-19,85.400002,86.419998,85.089996,85.309998,85.309998,0
2010-06-26,85.339996,86.300003,84.129997,84.430000,84.430000,0
2010-07-03,84.400002,84.830002,83.620003,83.949997,83.949997,0
2010-07-10,83.949997,84.559998,82.089996,82.489998,82.489998,0
2010-07-17,82.690002,83.449997,82.180000,82.459999,82.459999,0
2010-07-24,82.620003,82.629997,81.459999,81.540001,81.540001,0
2010-07-31,81.519997,81.559998,80.089996,80.410004,80.410004,0
2010-08-07,80.349998,82.959999,80.269997,82.949997,82.949997,0
2010-08-14,82.839996,83.300003,81.910004,83.059998,83.059998,0
2010-08-21,83.019997,83.559998,82.620003,82.919998,82.919998,0
2010-08-28,82.809998,83.339996,81.989998,83.099998,83.099998,0
2010-09-04,82.040001,82.989998,81.879997,82.699997,82.699997,0
2010-09-11,82.680000,82.690002,80.860001,81.400002,81.400002,0
2010-09-18,81.410004,81.500000,79.250000,79.389999,79.389999,0
2010-09-25,79.330002,79.820000,78.029999,78.089996,78.089996,0
2010-10-02,78.129997,78.690002,76.910004,77.320000,77.320000,0
2010-10-09,77.059998,77.930000,76.139999,77.040001,77.040001,0
2010-10-16,77.029999,78.360001,76.839996,77.470001,77.470001,0
2010-10-23,77.410004,78.269997,76.709999,77.269997,77.269997,0
2010-10-30,76.949997,77.419998,75.629997,76.550003,76.550003,0
2010-11-06,76.419998,78.480003,76.379997,78.080002,78.080002,0
2010-11-13,78.120003,79.459999,77.879997,78.500000,78.500000,0
2010-11-20,78.209999,80.519997,77.970001,80.360001,80.360001,0
2010-11-27,80.610001,81.440002,79.059998,79.379997,79.379997,0
2010-12-04,79.199997,80.400002,79.169998,80.070000,80.070000,0
2010-12-11,80.230003,80.629997,78.830002,80.370003,80.370003,0
2010-12-18,80.459999,80.830002,80.239998,80.500000,80.500000,0
2010-12-25,80.660004,80.660004,78.779999,79.029999,79.029999,0
2011-01-01,79.059998,81.139999,78.889999,81.010002,81.010002,0
2011-01-08,81.160004,81.309998,78.809998,79.160004,79.160004,0
2011-01-15,79.070000,79.599998,78.099998,78.209999,78.209999,0
2011-01-22,78.139999,78.510002,77.589996,78.129997,78.129997,0
2011-01-29,78.309998,78.320000,76.879997,78.040001,78.040001,0
2011-02-05,78.070000,78.699997,77.500000,78.459999,78.459999,0
2011-02-12,78.550003,78.870003,77.529999,77.660004,77.660004,0
2011-02-19,77.550003,78.320000,76.949997,77.279999,77.279999,0
2011-02-26,77.300003,77.389999,76.279999,76.400002,76.400002,0
2011-03-05,76.379997,77.379997,76.120003,76.779999,76.779999,0
2011-03-12,76.480003,77.040001,75.540001,75.720001,75.720001,0
2011-03-19,75.589996,76.279999,75.250000,76.220001,76.220001,0
2011-03-26,76.389999,76.610001,75.660004,75.830002,75.830002,0
2011-04-02,75.889999,76.150002,74.839996,75.070000,75.070000,0
2011-04-09,74.970001,75.199997,74.620003,74.830002,74.830002,0
2011-04-16,74.900002,75.809998,73.739998,74.000000,74.000000,0
2011-04-23,74.099998,74.339996,72.830002,72.930000,72.930000,0
2011-04-30,73.059998,74.930000,72.699997,74.839996,74.839996,0
2011-05-07,74.809998,75.949997,74.400002,75.760002,75.760002,0
2011-05-14,75.889999,76.000000,74.959999,75.430000,75.430000,0
2011-05-21,75.839996,76.370003,74.750000,74.949997,74.949997,0
2011-05-28,74.860001,75.019997,73.699997,73.779999,73.779999,0
2011-06-04,73.650002,74.919998,73.510002,74.790001,74.790001,0
2011-06-11,74.900002,76.019997,74.230003,74.989998,74.989998,0
2011-06-18,75.110001,75.790001,74.500000,75.669998,75.669998,0
2011-06-25,75.669998,75.989998,74.199997,74.349998,74.349998,0
2011-07-02,74.260002,75.419998,74.110001,75.180000,75.180000,0
2011-07-09,75.330002,76.720001,74.650002,75.129997,75.129997,0
2011-07-16,75.239998,75.750000,73.889999,74.199997,74.199997,0
2011-07-23,74.120003,74.510002,73.419998,73.900002,73.900002,0
2011-07-30,73.919998,75.419998,73.580002,74.599998,74.599998,0
2011-08-06,74.470001,75.059998,73.820000,74.610001,74.610001,0
2011-08-13,74.519997,74.610001,73.449997,73.989998,73.989998,0
2011-08-20,74.120003,74.459999,73.570000,73.809998,73.809998,0
2011-08-27,73.739998,74.760002,73.519997,74.750000,74.750000,0
2011-09-03,74.919998,77.269997,74.669998,77.190002,77.190002,0
2011-09-10,77.370003,77.779999,76.059998,76.580002,76.580002,0
2011-09-17,77.440002,78.790001,76.790001,78.300003,78.300003,0
2011-09-24,78.080002,78.860001,77.300003,78.550003,78.550003,0
2011-10-01,78.930000,79.830002,78.059998,78.720001,78.720001,0
2011-10-08,78.739998,78.769997,76.500000,76.620003,76.620003,0
2011-10-15,76.580002,77.550003,76.239998,76.300003,76.300003,0
2011-10-22,76.470001,76.660004,74.720001,75.089996,75.089996,0
2011-10-29,75.089996,77.669998,74.980003,76.910004,76.910004,0
2011-11-05,76.919998,78.169998,76.510002,76.940002,76.940002,0
2011-11-12,76.760002,78.470001,76.639999,78.019997,78.019997,0
2011-11-19,77.980003,79.699997,77.970001,79.610001,79.610001,0
2011-11-26,79.239998,79.400002,77.919998,78.629997,78.629997,0
2011-12-03,78.570000,79.099998,78.099998,78.629997,78.629997,0
2011-12-10,78.720001,80.730003,78.629997,80.250000,80.250000,0
2011-12-17,80.190002,80.489998,79.239998,80.010002,80.010002,0
2011-12-24,79.930000,80.849998,79.699997,80.169998,80.169998,0
2011-12-31,80.230003,81.370003,79.510002,81.239998,81.239998,0
2012-01-07,81.430000,81.779999,80.529999,81.430000,81.430000,0
2012-01-14,81.419998,81.699997,79.989998,80.220001,80.220001,0
2012-01-21,80.370003,80.389999,78.769997,78.900002,78.900002,0
2012-01-28,78.900002,79.570000,78.620003,78.940002,78.940002,0
2012-02-04,79.070000,79.519997,78.360001,79.110001,79.110001,0
2012-02-11,78.830002,80.110001,78.599998,79.330002,79.330002,0
2012-02-18,79.120003,79.379997,78.220001,78.349998,78.349998,0
2012-02-25,78.389999,79.449997,78.089996,79.400002,79.400002,0
2012-03-03,79.459999,80.059998,79.070000,80.040001,80.040001,0
2012-03-10,79.980003,80.730003,79.669998,79.779999,79.779999,0
2012-03-17,79.760002,79.940002,79.209999,79.339996,79.339996,0
2012-03-24,79.320000,79.720001,78.720001,78.930000,78.930000,0
2012-03-31,78.809998,80.169998,78.660004,80.070000,80.070000,0
2012-04-07,79.900002,80.089996,79.199997,79.879997,79.879997,0
2012-04-14,79.900002,80.169998,79.120003,79.180000,79.180000,0
2012-04-21,79.239998,79.639999,78.669998,78.699997,78.699997,0
2012-04-28,78.769997,79.519997,78.599998,79.470001,79.470001,0
2012-05-05,79.910004,80.330002,79.500000,80.279999,80.279999,0
2012-05-12,80.410004,81.750000,80.220001,81.290001,81.290001,0
2012-05-19,81.220001,82.459999,80.889999,82.400002,82.400002,0
2012-05-26,82.239998,83.540001,82.029999,82.889999,82.889999,0
2012-06-02,82.470001,83.070000,81.910004,82.510002,82.510002,0
2012-06-09,81.849998,82.720001,81.480003,81.589996,81.589996,0
2012-06-16,81.309998,82.459999,81.160004,82.220001,82.220001,0
2012-06-23,82.339996,82.870003,81.430000,81.650002,81.650002,0
2012-06-30,81.639999,83.430000,81.510002,83.290001,83.290001,0
2012-07-07,83.330002,83.820000,82.970001,83.300003,83.300003,0
2012-07-14,83.250000,83.639999,82.730003,83.470001,83.470001,0
2012-07-21,83.660004,84.099998,82.339996,82.709999,82.709999,0
2012-07-28,82.690002,83.510002,82.199997,82.379997,82.379997,0
2012-08-04,82.330002,82.870003,82.040001,82.550003,82.550003,0
2012-08-11,82.580002,82.879997,82.199997,82.599998,82.599998,0
2012-08-18,82.589996,82.720001,81.220001,81.589996,81.589996,0
2012-08-25,81.570000,81.820000,80.959999,81.250000,81.250000,0
2012-09-01,81.239998,81.669998,80.150002,80.250000,80.250000,0
2012-09-08,80.169998,80.430000,78.599998,78.849998,78.849998,0
2012-09-15,78.870003,79.660004,78.720001,79.330002,79.330002,0
2012-09-22,79.400002,80.010002,79.050003,79.940002,79.940002,0
2012-09-29,80.000000,80.150002,79.099998,79.339996,79.339996,0
2012-10-06,79.389999,80.209999,79.320000,79.690002,79.690002,0
2012-10-13,79.709999,79.970001,78.940002,79.639999,79.639999,0
2012-10-20,79.620003,80.269997,79.470001,80.070000,80.070000,0
2012-10-27,79.919998,80.610001,79.669998,80.589996,80.589996,0
2012-11-03,80.629997,81.089996,80.279999,81.029999,81.029999,0
2012-11-10,81.000000,81.459999,80.900002,81.260002,81.260002,0
2012-11-17,81.160004,81.269997,80.129997,80.190002,80.190002,0
2012-11-24,80.260002,80.589996,80.019997,80.150002,80.150002,0
2012-12-01,80.180000,80.660004,79.570000,80.419998,80.419998,0
2012-12-08,80.489998,80.660004,79.500000,79.599998,79.599998,0
2012-12-15,79.629997,79.699997,79.010002,79.620003,79.620003,0
2012-12-22,79.620003,79.930000,79.360001,79.680000,79.680000,0
2012-12-29,79.620003,80.870003,79.279999,80.500000,80.500000,0
2013-01-05,80.510002,80.870003,79.440002,79.559998,79.559998,0
2013-01-12,79.529999,80.190002,79.349998,80.050003,80.050003,0
2013-01-19,80.059998,80.150002,79.680000,79.750000,79.750000,0
2013-01-26,79.790001,79.930000,78.919998,79.129997,79.129997,0
2013-02-02,79.190002,80.279999,78.919998,80.250000,80.250000,0
2013-02-09,80.209999,80.620003,79.839996,80.580002,80.580002,0
2013-02-16,80.639999,81.589996,80.269997,81.480003,81.480003,0
2013-02-23,81.620003,82.510002,81.070000,82.309998,82.309998,0
2013-03-02,82.300003,82.919998,81.900002,82.699997,82.699997,0
2013-03-09,82.809998,83.169998,82.050003,82.260002,82.260002,0
2013-03-16,82.790001,83.099998,82.290001,82.529999,82.529999,0
2013-03-23,82.449997,83.300003,82.150002,82.989998,82.989998,0
2013-03-30,83.040001,83.489998,82.269997,82.500000,82.500000,0
2013-04-06,82.489998,82.830002,82.050003,82.309998,82.309998,0
2013-04-13,81.959999,82.779999,81.720001,82.709999,82.709999,0
2013-04-20,82.309998,83.190002,82.309998,82.480003,82.480003,0
2013-04-27,82.040001,82.519997,81.330002,82.099998,82.099998,0
2013-05-04,81.980003,83.440002,81.720001,83.139999,83.139999,0
2013-05-11,83.239998,84.370003,82.959999,84.279999,84.279999,0
2013-05-18,84.209999,84.500000,83.430000,83.699997,83.699997,0
2013-05-25,83.669998,84.370003,82.959999,83.379997,83.379997,0
2013-06-01,83.309998,83.379997,81.080002,81.690002,81.690002,0
2013-06-08,81.599998,82.089996,80.500000,80.669998,80.669998,0
2013-06-15,80.620003,82.519997,80.500000,82.320000,82.320000,0
2013-06-22,82.309998,83.339996,82.239998,83.169998,83.169998,0
2013-06-29,83.199997,84.529999,82.970001,84.419998,84.419998,0
2013-07-06,84.489998,84.750000,82.279999,82.989998,82.989998,0
2013-07-13,82.870003,83.459999,82.339996,82.580002,82.580002,0
2013-07-20,82.610001,82.610001,81.550003,81.620003,81.620003,0
2013-07-27,81.500000,82.489998,81.410004,81.910004,81.910004,0
2013-08-03,81.750000,82.489998,80.870003,81.129997,81.129997,0
2013-08-10,81.070000,81.940002,81.050003,81.260002,81.260002,0
2013-08-17,81.139999,81.720001,80.750000,81.339996,81.339996,0
2013-08-24,81.339996,82.260002,81.110001,82.089996,82.089996,0
2013-08-31,82.019997,82.669998,82.019997,82.150002,82.150002,0
2013-09-07,81.699997,82.629997,81.360001,81.449997,81.449997,0
2013-09-14,81.230003,81.349998,80.059998,80.440002,80.440002,0
2013-09-21,80.290001,80.650002,80.110001,80.269997,80.269997,0
2013-09-28,80.029999,80.430000,79.629997,80.120003,80.120003,0
2013-10-05,79.680000,80.599998,79.680000,80.360001,80.360001,0
2013-10-12,80.129997,80.750000,79.480003,79.639999,79.639999,0
2013-10-19,79.620003,79.820000,79.000000,79.180000,79.180000,0
2013-10-26,79.150002,80.790001,79.150002,80.730003,80.730003,0
2013-11-02,80.690002,81.480003,80.379997,81.209999,81.209999,0
2013-11-09,81.290001,81.459999,80.730003,80.839996,80.839996,0
2013-11-16,80.570000,81.290001,80.489998,80.709999,80.709999,0
2013-11-23,80.690002,81.019997,80.480003,80.680000,80.680000,0
2013-11-30,80.660004,80.989998,80.220001,80.269997,80.269997,0
2013-12-07,80.250000,80.419998,79.760002,80.209999,80.209999,0
2013-12-14,80.190002,80.830002,79.809998,80.580002,80.580002,0
2013-12-21,80.550003,80.620003,79.690002,80.389999,80.389999,0
2013-12-28,80.339996,80.900002,79.930000,80.790001,80.790001,0
2014-01-04,80.870003,81.190002,80.529999,80.660004,80.660004,0
2014-01-11,80.580002,81.300003,80.440002,81.260002,81.260002,0
2014-01-18,81.180000,81.389999,80.150002,80.459999,80.459999,0
2014-01-25,80.459999,81.320000,80.300003,81.269997,81.269997,0
2014-02-01,81.250000,81.320000,80.599998,80.690002,80.690002,0
2014-02-08,80.769997,80.830002,80.070000,80.129997,80.129997,0
2014-02-15,80.169998,80.419998,79.930000,80.239998,80.239998,0
2014-02-22,80.279999,80.580002,79.690002,79.779999,79.779999,0
2014-03-01,79.900002,80.269997,79.430000,79.720001,79.720001,0
2014-03-08,79.690002,79.930000,79.269997,79.440002,79.440002,0
2014-03-15,79.400002,80.349998,79.279999,80.110001,80.110001,0
2014-03-22,80.120003,80.290001,79.750000,80.180000,80.180000,0
2014-03-29,80.190002,80.599998,79.959999,80.419998,80.419998,0
2014-04-05,80.440002,80.449997,79.330002,79.449997,79.449997,0
2014-04-12,79.620003,79.900002,79.559998,79.830002,79.830002,0
2014-04-19,79.860001,79.989998,79.660004,79.769997,79.769997,0
2014-04-26,79.769997,79.919998,79.410004,79.519997,79.519997,0
2014-05-03,79.500000,79.919998,78.910004,79.900002,79.900002,0
2014-05-10,79.860001,80.339996,79.779999,80.040001,80.040001,0
2014-05-17,80.050003,80.440002,79.879997,80.389999,80.389999,0
2014-05-24,80.290001,80.580002,80.169998,80.370003,80.370003,0
2014-05-31,80.400002,81.019997,80.239998,80.410004,80.410004,0
2014-06-07,80.419998,80.900002,80.300003,80.580002,80.580002,0
2014-06-14,80.599998,80.709999,80.150002,80.370003,80.370003,0
2014-06-21,80.370003,80.430000,80.010002,80.040001,80.040001,0
2014-06-28,80.010002,80.320000,79.739998,80.209999,80.209999,0
2014-07-05,80.260002,80.360001,79.980003,80.190002,80.190002,0
2014-07-12,80.190002,80.690002,80.080002,80.519997,80.519997,0
2014-07-19,80.519997,81.080002,80.419998,81.029999,81.029999,0
2014-07-26,81.019997,81.570000,80.980003,81.300003,81.300003,0
2014-08-02,81.300003,81.720001,81.260002,81.389999,81.389999,0
2014-08-09,81.400002,81.690002,81.360001,81.419998,81.419998,0
2014-08-16,81.419998,82.459999,81.379997,82.339996,82.339996,0
2014-08-23,82.459999,82.750000,82.320000,82.750000,82.750000,0
2014-08-30,82.760002,83.940002,82.750000,83.760002,83.760002,0
2014-09-06,83.800003,84.519997,83.800003,84.239998,84.239998,0
2014-09-13,84.180000,84.800003,83.860001,84.800003,84.800003,0
2014-09-20,84.809998,85.690002,84.370003,85.639999,85.639999,0
2014-09-27,85.620003,86.750000,85.449997,86.690002,86.690002,0
2014-10-04,86.639999,86.680000,84.940002,85.910004,85.910004,0
2014-10-11,85.820000,86.010002,84.470001,85.190002,85.190002,0
2014-10-18,85.209999,85.940002,84.739998,85.730003,85.730003,0
2014-10-25,85.690002,87.129997,85.190002,86.879997,86.879997,0
2014-11-01,87.080002,88.190002,86.879997,87.639999,87.639999,0
2014-11-08,87.559998,88.269997,87.220001,87.529999,87.529999,0
2014-11-15,87.540001,88.389999,87.180000,88.309998,88.309998,0
2014-11-22,88.279999,88.440002,87.519997,88.360001,88.360001,0
2014-11-29,88.230003,89.470001,87.779999,89.330002,89.330002,0
2014-12-06,89.400002,89.550003,87.910004,88.360001,88.360001,0
2014-12-13,88.209999,89.650002,87.629997,89.599998,89.599998,0
2014-12-20,89.629997,90.160004,89.370003,90.029999,90.029999,0
2014-12-27,89.980003,91.160004,89.790001,91.080002,91.080002,0
2015-01-03,91.129997,92.529999,91.120003,91.940002,91.940002,0
2015-01-10,91.879997,93.260002,91.510002,92.519997,92.519997,0
2015-01-17,92.709999,95.480003,92.150002,95.000000,95.000000,14290000
2015-01-24,95.199997,95.330002,93.699997,94.800003,94.800003,9000000
2015-01-31,94.839996,94.879997,93.250000,94.699997,94.699997,0
2015-02-07,94.680000,95.120003,93.900002,94.199997,94.199997,0
2015-02-14,94.099998,94.790001,93.800003,94.250000,94.250000,0
2015-02-21,94.320000,95.360001,94.059998,95.250000,95.250000,0
2015-02-28,95.260002,97.730003,95.059998,97.620003,97.620003,0
2015-03-07,97.720001,100.389999,97.290001,100.330002,100.330002,0
2015-03-14,100.260002,100.269997,96.629997,97.910004,97.910004,0
2015-03-21,97.800003,98.239998,96.169998,97.290001,97.290001,0
2015-03-28,97.389999,98.669998,96.389999,96.750000,96.750000,0
2015-04-04,96.739998,99.690002,96.330002,99.389999,99.389999,0
2015-04-11,99.349998,99.989998,97.000000,97.519997,97.519997,0
2015-04-18,97.309998,98.459999,96.760002,96.919998,96.919998,0
2015-04-25,96.900002,97.279999,94.400002,95.300003,95.300003,0
2015-05-02,95.220001,95.949997,93.879997,94.790001,94.790001,0
2015-05-09,94.800003,95.260002,93.129997,93.139999,93.139999,0
2015-05-16,93.230003,96.269997,93.230003,96.010002,96.010002,0
2015-05-23,96.230003,97.779999,96.169998,96.910004,96.910004,0
2015-05-30,96.889999,97.680000,94.650002,96.309998,96.309998,0
2015-06-06,96.339996,96.550003,94.320000,94.970001,94.970001,0
2015-06-13,95.199997,95.389999,93.559998,94.089996,94.089996,0
2015-06-20,94.059998,95.669998,93.809998,95.470001,95.470001,0
2015-06-27,96.260002,96.419998,94.680000,95.949997,95.949997,0
2015-07-04,95.940002,97.239998,95.449997,96.029999,96.029999,0
2015-07-11,95.769997,97.980003,95.629997,97.860001,97.860001,0
2015-07-18,97.959999,98.150002,96.889999,97.239998,97.239998,0
2015-07-25,97.199997,97.769997,96.290001,97.370003,97.370003,0
2015-08-01,97.220001,98.330002,97.160004,97.559998,97.559998,0
2015-08-08,97.570000,97.919998,95.930000,96.570000,96.570000,0
2015-08-15,96.589996,97.080002,94.820000,94.830002,94.830002,0
2015-08-22,94.860001,96.320000,92.620003,96.110001,96.110001,0
2015-08-29,96.139999,96.620003,95.190002,96.230003,96.230003,0
2015-09-05,96.150002,96.419998,95.120003,95.190002,95.190002,0
2015-09-12,95.180000,95.849998,94.059998,94.860001,94.860001,0
